tank,date,dispersal,wattage,metacommunity,temp_mean,temp_max,temp_sd,temp_min,dispersal_date
11,2018-07-22,low,300,3,26.99048611111111,33.37,3.322690654968792,22.43,NA
12,2018-07-22,low,200,3,25.677569444444444,32,3.2916296145859527,21.06,NA
13,2018-07-22,none,300,4,26.450347222222224,32,3.598310095437759,21.49,NA
14,2018-07-22,none,0,4,23.01673611111111,28.14,3.2033024545288216,18.7,NA
15,2018-07-22,none,200,4,25.269861111111112,30.59,3.4131284966173085,20.68,NA
16,2018-07-22,none,100,4,23.86277777777778,28.91,3.238449824369257,19.6,NA
17,2018-07-22,low,0,5,23.421805555555554,28.23,3.070968880341326,19.26,NA
18,2018-07-22,low,100,5,24.018680555555555,28.65,3.1963679664522244,19.73,NA
19,2018-07-22,low,300,5,26.286666666666665,31.92,3.5635356058254857,21.62,NA
20,2018-07-22,low,200,5,25.418958333333332,30.97,3.5645118966260734,20.63,NA
21,2018-07-22,high,100,6,24.968055555555555,30.41,3.5731745846343146,20.07,NA
22,2018-07-22,high,200,6,25.539791666666666,30.97,3.433521804833302,20.93,NA
23,2018-07-22,high,0,6,23.50784722222222,28.74,3.2830772199934297,19,NA
24,2018-07-22,high,300,6,27.227291666666666,33.03,3.7751539993133365,22.13,NA
25,2018-07-22,low,200,7,25.843611111111112,31.23,3.4643025940429135,21.02,NA
26,2018-07-22,low,300,7,27.084930555555555,33.16,3.862439534281786,21.79,NA
27,2018-07-22,low,100,7,25.41,30.89,3.646630018182608,20.2,NA
28,2018-07-22,low,0,7,24.137430555555557,29.64,3.467381419923061,19.26,NA
29,2018-07-22,high,100,8,23.876597222222223,29.21,3.327942131354238,19.56,NA
30,2018-07-22,high,200,8,24.803541666666668,30.07,3.3171243483336115,20.5,NA
31,2018-07-22,high,0,8,22.775694444444444,27.37,2.9401626073622453,18.79,NA
32,2018-07-22,high,300,8,26.202152777777776,31.4,3.3813755969345776,21.75,NA
33,2018-07-22,none,0,9,22.975,28.01,3.1298291917021244,18.83,NA
34,2018-07-22,none,100,9,23.92770833333333,28.44,3.0955530293781615,19.82,NA
35,2018-07-22,none,300,9,26.489930555555556,32.09,3.5589781075427984,21.83,NA
36,2018-07-22,none,200,9,25.10798611111111,30.24,3.311622799510735,20.72,NA
37,2018-07-22,high,200,10,25.707013888888888,31.14,3.4953841850652627,20.98,NA
38,2018-07-22,high,300,10,26.672708333333333,32.22,3.535607922672866,21.88,NA
39,2018-07-22,high,100,10,24.657083333333333,30.11,3.4741160519846397,19.86,NA
40,2018-07-22,high,0,10,23.592152777777777,28.83,3.334413728612372,18.96,NA
41,2018-07-22,none,0,11,22.69388888888889,27.24,2.935334796099137,18.74,NA
42,2018-07-22,none,100,11,23.734930555555557,28.78,3.2200627619579003,19.52,NA
43,2018-07-22,none,300,11,26.764375,32.43,3.5578746933971805,22.13,NA
44,2018-07-22,none,200,11,25.472916666666666,30.89,3.5050239417396036,20.89,NA
45,2018-07-22,low,100,12,24.457847222222224,29.81,3.3358663678343246,19.95,NA
46,2018-07-22,low,200,12,25.510555555555555,31.36,3.621956118282788,20.89,NA
47,2018-07-22,low,0,12,23.589791666666667,28.83,3.378189913128159,18.96,NA
48,2018-07-22,low,300,12,27.212083333333332,32.94,3.651091584066983,22.35,NA
1,2018-07-23,high,100,1,26.722916666666666,32.52,3.7565848712766883,21.45,NA
2,2018-07-23,high,200,1,27.32777777777778,33.42,3.8729846903661276,22.05,NA
3,2018-07-23,high,0,1,25.665972222222223,30.89,3.2985704297986245,21.02,NA
4,2018-07-23,high,300,1,28.259097222222223,34.02,3.7513514419248155,23.08,NA
5,2018-07-23,none,200,2,27.61548611111111,33.46,3.696652583281809,22.48,NA
6,2018-07-23,none,300,2,27.985555555555557,33.46,3.5419450185420045,23.21,NA
7,2018-07-23,none,100,2,26.281319444444446,31.57,3.4317491812042733,21.58,NA
8,2018-07-23,none,0,2,25.31326388888889,30.71,3.3926069003386368,20.72,NA
9,2018-07-23,low,0,3,25.19763888888889,30.46,3.306172440201993,20.63,NA
10,2018-07-23,low,100,3,26.275694444444444,31.83,3.5417015492591792,21.49,NA
11,2018-07-23,low,300,3,28.685833333333335,34.96,3.469890971866891,23.89,NA
12,2018-07-23,low,200,3,27.356944444444444,33.67,3.431735942247243,22.61,NA
13,2018-07-23,none,300,4,28.045972222222222,33.85,3.682312727105349,23.08,NA
14,2018-07-23,none,0,4,24.448125,29.64,3.217897060932069,20.07,NA
15,2018-07-23,none,200,4,26.812569444444446,32.22,3.476544330891559,22.13,NA
16,2018-07-23,none,100,4,25.412222222222223,30.54,3.2610201425094525,21.1,NA
17,2018-07-23,low,0,5,24.85375,29.77,3.1111160669152453,20.68,NA
18,2018-07-23,low,100,5,25.59,30.37,3.2473785016328365,21.23,NA
19,2018-07-23,low,300,5,27.889166666666668,33.8,3.6969725849276043,23.03,NA
20,2018-07-23,low,200,5,27.015208333333334,32.77,3.6424444202890864,22.09,NA
21,2018-07-23,high,100,6,26.567708333333332,32.22,3.6899922714399707,21.49,NA
22,2018-07-23,high,200,6,27.152638888888887,32.77,3.516155916356302,22.48,NA
23,2018-07-23,high,0,6,25.03763888888889,30.41,3.3762079912463028,20.37,NA
24,2018-07-23,high,300,6,28.794444444444444,34.88,3.8499933298966416,23.55,NA
25,2018-07-23,low,200,7,27.53590277777778,33.25,3.6141581370262132,22.56,NA
26,2018-07-23,low,300,7,28.704375,35.05,3.974272281321941,23.34,NA
27,2018-07-23,low,100,7,27.09034722222222,32.69,3.7314084431354755,21.79,NA
28,2018-07-23,low,0,7,25.66576388888889,31.27,3.4927418407662647,20.72,NA
29,2018-07-23,high,100,8,25.47715277777778,30.84,3.3738943619068626,21.02,NA
30,2018-07-23,high,200,8,26.38576388888889,31.66,3.3066922140421746,22.01,NA
31,2018-07-23,high,0,8,24.188055555555554,28.87,2.9567843707436317,20.2,NA
32,2018-07-23,high,300,8,27.810625,33.16,3.4213458315334107,23.34,NA
33,2018-07-23,none,0,9,24.46298611111111,29.56,3.1835554473762566,20.25,NA
34,2018-07-23,none,100,9,25.522152777777777,30.16,3.140618210755089,21.28,NA
35,2018-07-23,none,300,9,27.980208333333334,33.59,3.553102745085324,23.38,NA
36,2018-07-23,none,200,9,26.722361111111113,32,3.3509631192731484,22.31,NA
37,2018-07-23,high,200,10,27.334305555555556,32.94,3.5639048382627583,22.48,NA
38,2018-07-23,high,300,10,28.276180555555555,33.97,3.5907865777419845,23.38,NA
39,2018-07-23,high,100,10,26.132361111111113,31.7,3.5007154086248393,21.28,NA
40,2018-07-23,high,0,10,25.118333333333332,30.46,3.3543694497765753,20.42,NA
41,2018-07-23,none,0,11,24.216319444444444,28.95,3.04042455319569,20.12,NA
42,2018-07-23,none,100,11,25.38361111111111,30.54,3.2565174266086387,21.02,NA
43,2018-07-23,none,300,11,28.366666666666667,34.19,3.6230329604031803,23.68,NA
44,2018-07-23,none,200,11,27.05236111111111,32.6,3.505408804927877,22.39,NA
45,2018-07-23,low,100,12,26.053402777777777,31.44,3.3517034940698536,21.49,NA
46,2018-07-23,low,200,12,27.132638888888888,33.03,3.6259214379632216,22.43,NA
47,2018-07-23,low,0,12,25.20201388888889,30.54,3.3745231374818214,20.46,NA
48,2018-07-23,low,300,12,28.689027777777778,34.7,3.68491753367592,23.81,NA
1,2018-07-24,high,100,1,27.28902777777778,32.6,3.459068211863984,22.26,NA
2,2018-07-24,high,200,1,27.889097222222222,33.59,3.607359011719347,22.78,NA
3,2018-07-24,high,0,1,26.19076388888889,31.01,3.0663689102115614,21.79,NA
4,2018-07-24,high,300,1,28.734513888888888,34.1,3.484074624031429,23.76,NA
5,2018-07-24,none,200,2,28.107847222222222,33.5,3.425975061693951,23.21,NA
6,2018-07-24,none,300,2,28.525902777777777,33.55,3.2701779026464695,23.98,NA
7,2018-07-24,none,100,2,26.768055555555556,31.66,3.170883990877825,22.26,NA
8,2018-07-24,none,0,2,25.89027777777778,30.93,3.15630148799811,21.4,NA
9,2018-07-24,low,0,3,25.750902777777778,30.67,3.085740022585383,21.36,NA
10,2018-07-24,low,100,3,26.932986111111113,32.04,3.272958303393095,22.35,NA
11,2018-07-24,low,300,3,29.322569444444444,34.92,3.507882581406332,24.45,NA
12,2018-07-24,low,200,3,28.247152777777778,33.8,3.4907002650087398,23.29,NA
13,2018-07-24,none,300,4,28.582847222222224,33.93,3.4432972617013156,23.76,NA
14,2018-07-24,none,0,4,25.034305555555555,29.9,2.9978175401256495,20.85,NA
15,2018-07-24,none,200,4,27.467916666666667,32.43,3.22833800255507,22.95,NA
16,2018-07-24,none,100,4,26.067847222222223,30.84,3.0379587283630083,21.88,NA
17,2018-07-24,low,0,5,25.486944444444443,30.03,2.881302463297439,21.45,NA
18,2018-07-24,low,100,5,26.23784722222222,30.67,3.0124499620240215,22.05,NA
19,2018-07-24,low,300,5,28.485208333333333,33.93,3.410374539804719,23.85,NA
20,2018-07-24,low,200,5,27.58159722222222,32.82,3.379482656479653,22.82,NA
21,2018-07-24,high,100,6,27.161666666666665,32.39,3.4249600069126425,22.35,NA
22,2018-07-24,high,200,6,27.816041666666667,32.94,3.251609438771467,23.29,NA
23,2018-07-24,high,0,6,25.669444444444444,30.63,3.0998763290868974,21.32,NA
24,2018-07-24,high,300,6,29.30611111111111,35.05,3.6057178971740926,24.28,NA
25,2018-07-24,low,200,7,28.200555555555557,33.46,3.324553238354627,23.51,NA
26,2018-07-24,low,300,7,29.263125,35.18,3.716223074884995,24.11,NA
27,2018-07-24,low,100,7,27.747291666666666,32.9,3.4115288328362,22.73,NA
28,2018-07-24,low,0,7,26.249027777777776,31.4,3.2312383301261054,21.58,NA
29,2018-07-24,high,100,8,26.095694444444444,31.01,3.096260693740965,21.83,NA
30,2018-07-24,high,200,8,26.99375,31.83,3.0374865103732227,22.86,NA
31,2018-07-24,high,0,8,24.796666666666667,29.21,2.770575664097537,20.98,NA
32,2018-07-24,high,300,8,28.38951388888889,33.33,3.1860590844044676,24.06,NA
33,2018-07-24,none,0,9,24.989097222222224,29.73,2.917071745929694,21.02,NA
34,2018-07-24,none,100,9,26.125,30.37,2.8796328437294427,22.05,NA
35,2018-07-24,none,300,9,28.38284722222222,33.63,3.283993957387874,23.98,NA
36,2018-07-24,none,200,9,27.321041666666666,32.04,3.077106014557376,23.08,NA
37,2018-07-24,high,200,10,27.900694444444444,33.03,3.29728488703397,23.25,NA
38,2018-07-24,high,300,10,28.80097222222222,34.1,3.3441259050988297,24.11,NA
39,2018-07-24,high,100,10,26.59875,31.74,3.2480029098044083,21.96,NA
40,2018-07-24,high,0,10,25.634791666666665,30.5,3.0808957848996763,21.19,NA
41,2018-07-24,none,0,11,24.784375,29.08,2.7598828693981203,20.93,NA
42,2018-07-24,none,100,11,26.03611111111111,30.76,2.997217150109522,21.88,NA
43,2018-07-24,none,300,11,28.929930555555554,34.32,3.3912467531275707,24.41,NA
44,2018-07-24,none,200,11,27.576875,32.73,3.293577235354404,23.08,NA
45,2018-07-24,low,100,12,26.65284722222222,31.53,3.073727074797286,22.35,NA
46,2018-07-24,low,200,12,27.683194444444446,33.12,3.368711785652506,23.16,NA
47,2018-07-24,low,0,12,25.726736111111112,30.63,3.108599808440533,21.28,NA
48,2018-07-24,low,300,12,29.050486111111113,34.75,3.508979555979384,24.36,NA
1,2018-07-25,high,100,1,27.642847222222223,32.86,3.2682408311417137,22.86,NA
2,2018-07-25,high,200,1,28.2725,33.85,3.3951688218218727,23.38,NA
3,2018-07-25,high,0,1,26.612152777777776,31.31,2.944124922097449,22.31,NA
4,2018-07-25,high,300,1,29.05361111111111,34.23,3.2613922144352983,24.36,NA
5,2018-07-25,none,200,2,28.49277777777778,33.8,3.268960495249633,23.76,NA
6,2018-07-25,none,300,2,28.858055555555556,33.72,3.076870692056014,24.54,NA
7,2018-07-25,none,100,2,27.13125,31.92,3.0164483526716763,22.82,NA
8,2018-07-25,none,0,2,26.31625,31.19,3.001053165956095,22.09,NA
9,2018-07-25,low,0,3,26.168680555555557,30.93,2.9385647147130056,21.96,NA
10,2018-07-25,low,100,3,27.340972222222224,32.26,3.0648321733777277,22.99,NA
11,2018-07-25,low,300,3,29.73111111111111,35.09,3.3390830597449472,25.01,NA
12,2018-07-25,low,200,3,28.659166666666668,34.02,3.320248432022769,23.89,NA
13,2018-07-25,none,300,4,28.96951388888889,34.1,3.2002459105383823,24.49,NA
14,2018-07-25,none,0,4,25.53763888888889,30.24,2.840036931236065,21.53,NA
15,2018-07-25,none,200,4,27.896041666666665,32.64,3.0060880461006283,23.68,NA
16,2018-07-25,none,100,4,26.55034722222222,31.19,2.8419481186965494,22.56,NA
17,2018-07-25,low,0,5,25.92298611111111,30.33,2.720111340754172,22.05,NA
18,2018-07-25,low,100,5,26.65763888888889,31.06,2.8041318131161783,22.65,NA
19,2018-07-25,low,300,5,28.793194444444445,34.02,3.184269608709027,24.45,NA
20,2018-07-25,low,200,5,27.90888888888889,33.03,3.1607713741863193,23.42,NA
21,2018-07-25,high,100,6,27.469652777777778,32.6,3.2073057802623253,22.86,NA
22,2018-07-25,high,200,6,28.17048611111111,33.16,3.044174151644419,23.89,NA
23,2018-07-25,high,0,6,26.06715277777778,30.8,2.916330116280578,21.88,NA
24,2018-07-25,high,300,6,29.625972222222224,35.22,3.4200252155133994,24.79,NA
25,2018-07-25,low,200,7,28.564097222222223,33.63,3.1193715552291374,24.06,NA
26,2018-07-25,low,300,7,29.629722222222224,35.43,3.5050937847342176,24.66,NA
27,2018-07-25,low,100,7,28.132986111111112,33.16,3.244143314645577,23.34,NA
28,2018-07-25,low,0,7,26.656736111111112,31.7,3.0633287415533323,22.18,NA
29,2018-07-25,high,100,8,26.58423611111111,31.31,2.9070751840432125,22.48,NA
30,2018-07-25,high,200,8,27.451458333333335,32.09,2.8361729283262376,23.51,NA
31,2018-07-25,high,0,8,25.306875,29.73,2.646613740604783,21.62,NA
32,2018-07-25,high,300,8,28.789166666666667,33.63,2.999734836766258,24.62,NA
33,2018-07-25,none,0,9,25.424375,30.03,2.775218688226663,21.62,NA
34,2018-07-25,none,100,9,26.56111111111111,30.71,2.699746973668777,22.69,NA
35,2018-07-25,none,300,9,28.66888888888889,33.72,3.0698231449733617,24.49,NA
36,2018-07-25,none,200,9,27.74277777777778,32.34,2.8749643827394116,23.68,NA
37,2018-07-25,high,200,10,28.244791666666668,33.25,3.100987654251172,23.81,NA
38,2018-07-25,high,300,10,29.133333333333333,34.23,3.1369922345648678,24.66,NA
39,2018-07-25,high,100,10,26.922847222222224,31.87,3.0580030650289567,22.48,NA
40,2018-07-25,high,0,10,26.06076388888889,30.76,2.9167061793860363,21.79,NA
41,2018-07-25,none,0,11,25.250625,29.6,2.64959773137582,21.53,NA
42,2018-07-25,none,100,11,26.50604166666667,31.1,2.818558928214591,22.56,NA
43,2018-07-25,none,300,11,29.299583333333334,34.53,3.168380026607762,25.01,NA
44,2018-07-25,none,200,11,27.97125,32.99,3.0855575767501984,23.64,NA
45,2018-07-25,low,100,12,27.051597222222224,31.74,2.8839358942649875,22.86,NA
46,2018-07-25,low,200,12,28.045069444444444,33.29,3.138082795515022,23.76,NA
47,2018-07-25,low,0,12,26.119930555555555,30.84,2.938499330750659,21.83,NA
48,2018-07-25,low,300,12,29.450625,35.13,3.349616660824866,25.01,NA
1,2018-07-26,high,100,1,27.42770833333333,32.34,3.1477492722212213,22.73,TRUE
2,2018-07-26,high,200,1,27.92770833333333,32.99,3.165011233809425,23.29,TRUE
3,2018-07-26,high,0,1,26.642847222222223,31.19,2.936663980291086,22.31,TRUE
4,2018-07-26,high,300,1,28.558333333333334,33.16,2.9404155074824643,24.24,TRUE
5,2018-07-26,none,200,2,28.10222222222222,32.86,2.985117501159124,23.68,TRUE
6,2018-07-26,none,300,2,28.33361111111111,32.43,2.7099491934212767,24.32,TRUE
7,2018-07-26,none,100,2,26.974722222222223,31.44,2.8812521424397946,22.78,TRUE
8,2018-07-26,none,0,2,26.36173611111111,31.19,3.013728571371956,22.05,TRUE
9,2018-07-26,low,0,3,26.21361111111111,30.89,2.9437687207513905,21.92,TRUE
10,2018-07-26,low,100,3,27.116041666666668,31.7,2.8696946107714845,22.91,TRUE
11,2018-07-26,low,300,3,29.365347222222223,34.96,3.145554953026526,24.79,TRUE
12,2018-07-26,low,200,3,28.42965277777778,33.89,3.214010938400811,23.68,TRUE
13,2018-07-26,none,300,4,28.282916666666665,32.47,2.6916480185834204,24.24,TRUE
14,2018-07-26,none,0,4,25.432777777777776,29.86,2.731103530759406,21.49,TRUE
15,2018-07-26,none,200,4,27.475625,31.74,2.715632476330974,23.55,TRUE
16,2018-07-26,none,100,4,26.27048611111111,30.28,2.604359263740493,22.48,TRUE
17,2018-07-26,low,0,5,25.899444444444445,30.11,2.7011662277429336,22.01,TRUE
18,2018-07-26,low,100,5,26.446527777777778,30.46,2.659524727361409,22.61,TRUE
19,2018-07-26,low,300,5,28.223958333333332,32.64,2.771117322495561,24.15,TRUE
20,2018-07-26,low,200,5,27.510069444444444,32.09,2.9090523044161753,23.16,TRUE
21,2018-07-26,high,100,6,27.201805555555556,32,3.070303429750575,22.69,TRUE
22,2018-07-26,high,200,6,27.763819444444444,32.09,2.7494762365882197,23.72,TRUE
23,2018-07-26,high,0,6,26.062986111111112,30.76,2.920283078495475,21.83,TRUE
24,2018-07-26,high,300,6,28.940555555555555,33.46,2.8828324207492133,24.71,TRUE
25,2018-07-26,low,200,7,28.12034722222222,32.6,2.7934592468672808,23.89,TRUE
26,2018-07-26,low,300,7,28.970833333333335,33.85,3.0164213734320837,24.49,TRUE
27,2018-07-26,low,100,7,27.866736111111113,32.56,3.0838455309154207,23.21,TRUE
28,2018-07-26,low,0,7,26.670416666666668,31.66,3.060603915679278,22.18,TRUE
29,2018-07-26,high,100,8,26.336458333333333,30.63,2.7114694152544176,22.43,TRUE
30,2018-07-26,high,200,8,27.06284722222222,31.06,2.5310377271972304,23.38,TRUE
31,2018-07-26,high,0,8,25.30173611111111,29.51,2.619910405199819,21.62,TRUE
32,2018-07-26,high,300,8,28.14875,32.09,2.5191587215448856,24.24,TRUE
33,2018-07-26,none,0,9,25.396805555555556,29.77,2.7274060149377415,21.58,TRUE
34,2018-07-26,none,100,9,26.370694444444446,30.2,2.5414066510739226,22.65,TRUE
35,2018-07-26,none,300,9,28.250972222222224,32.77,2.815422391751946,24.24,TRUE
36,2018-07-26,none,200,9,27.350347222222222,31.49,2.568831307070987,23.46,TRUE
37,2018-07-26,high,200,10,27.816041666666667,32.22,2.772756881791924,23.55,TRUE
38,2018-07-26,high,300,10,28.5575,32.82,2.674506555364057,24.45,TRUE
39,2018-07-26,high,100,10,26.790694444444444,31.61,2.9998444371736417,22.39,TRUE
40,2018-07-26,high,0,10,26.137569444444445,30.84,2.9718474503027603,21.75,TRUE
41,2018-07-26,none,0,11,25.302222222222223,29.56,2.664999624619673,21.49,TRUE
42,2018-07-26,none,100,11,26.318680555555556,30.54,2.6553572307913247,22.31,TRUE
43,2018-07-26,none,300,11,28.631875,32.99,2.6830780176136138,24.45,TRUE
44,2018-07-26,none,200,11,27.51625,31.87,2.7747900758498765,23.34,TRUE
45,2018-07-26,low,100,12,26.838055555555556,31.19,2.7134295069523526,22.82,TRUE
46,2018-07-26,low,200,12,27.720347222222223,32.3,2.8530509772160793,23.55,TRUE
47,2018-07-26,low,0,12,26.157777777777778,30.76,2.9701935244440842,21.79,TRUE
48,2018-07-26,low,300,12,28.900069444444444,33.67,2.8388625459124124,24.71,TRUE
1,2018-07-27,high,100,1,27.555625,32.52,3.0860919044978217,23.38,NA
2,2018-07-27,high,200,1,28.155763888888888,33.42,3.2455556658645257,23.94,NA
3,2018-07-27,high,0,1,26.57777777777778,30.8,2.6235030881949526,22.95,NA
4,2018-07-27,high,300,1,28.823055555555555,33.93,3.1833738266136637,24.71,NA
5,2018-07-27,none,200,2,28.20659722222222,33.12,3.0326969149412752,24.15,NA
6,2018-07-27,none,300,2,28.690069444444443,33.42,2.9639737776478894,24.88,NA
7,2018-07-27,none,100,2,27.072222222222223,31.49,2.7629988887733674,23.38,NA
8,2018-07-27,none,0,2,26.379791666666666,30.89,2.740223427353722,22.69,NA
9,2018-07-27,low,0,3,26.20076388888889,30.5,2.653093215135374,22.56,NA
10,2018-07-27,low,100,3,27.291944444444443,31.87,2.841659683904769,23.55,NA
11,2018-07-27,low,300,3,29.48402777777778,34.7,3.0849101083897685,25.44,NA
12,2018-07-27,low,200,3,28.45125,33.63,3.0778586405468356,24.41,NA
13,2018-07-27,none,300,4,28.607291666666665,33.5,3.0448333445615456,24.71,NA
14,2018-07-27,none,0,4,25.490833333333335,29.77,2.5644000375229195,22.09,NA
15,2018-07-27,none,200,4,27.72861111111111,32.3,2.86074434323625,23.98,NA
16,2018-07-27,none,100,4,26.361180555555556,30.46,2.5793392379124254,22.95,NA
17,2018-07-27,low,0,5,25.95048611111111,30.03,2.4894966295091097,22.56,NA
18,2018-07-27,low,100,5,26.622152777777778,30.71,2.6350879188619287,23.16,NA
19,2018-07-27,low,300,5,28.61951388888889,33.59,3.0675940618792903,24.75,NA
20,2018-07-27,low,200,5,27.79951388888889,32.64,3.0257217436069395,23.85,NA
21,2018-07-27,high,100,6,27.378680555555555,32.26,3.0577004126182086,23.29,NA
22,2018-07-27,high,200,6,28.093611111111112,32.82,2.9294300290773787,24.32,NA
23,2018-07-27,high,0,6,26.148333333333333,30.54,2.6914438374355742,22.56,NA
24,2018-07-27,high,300,6,29.434652777777778,34.88,3.2979279176359055,25.27,NA
25,2018-07-27,low,200,7,28.38798611111111,33.25,2.976678014130139,24.54,NA
26,2018-07-27,low,300,7,29.389583333333334,34.96,3.3786851158236266,25.09,NA
27,2018-07-27,low,100,7,27.963472222222222,32.77,3.030728482079867,23.85,NA
28,2018-07-27,low,0,7,26.702222222222222,31.31,2.795608805542828,22.86,NA
29,2018-07-27,high,100,8,26.568194444444444,30.93,2.7142773646546527,23.08,NA
30,2018-07-27,high,200,8,27.43722222222222,31.83,2.7162853708707075,24.02,NA
31,2018-07-27,high,0,8,25.355208333333334,29.34,2.3806847956320984,22.18,NA
32,2018-07-27,high,300,8,28.644236111111113,33.2,2.8917078409770216,25.05,NA
33,2018-07-27,none,0,9,25.46666666666667,29.6,2.4909326475329387,22.22,NA
34,2018-07-27,none,100,9,26.599652777777777,30.54,2.5287187980699857,23.25,NA
35,2018-07-27,none,300,9,28.881527777777777,33.85,3.069989936304875,25.14,NA
36,2018-07-27,none,200,9,27.70923611111111,32.09,2.749290837960557,24.19,NA
37,2018-07-27,high,200,10,28.08826388888889,32.82,2.9464073963490343,24.28,NA
38,2018-07-27,high,300,10,28.971944444444443,33.8,2.991738105516072,25.18,NA
39,2018-07-27,high,100,10,26.91173611111111,31.53,2.836898565041975,23.16,NA
40,2018-07-27,high,0,10,26.223958333333332,30.54,2.6724476664137478,22.56,NA
41,2018-07-27,none,0,11,25.405,29.38,2.414353349843825,22.26,NA
42,2018-07-27,none,100,11,26.61423611111111,30.93,2.6623021164485268,23.21,NA
43,2018-07-27,none,300,11,29.188472222222224,34.19,3.0581616854456692,25.48,NA
44,2018-07-27,none,200,11,27.91583333333333,32.73,2.961928709189618,24.19,NA
45,2018-07-27,low,100,12,27.029652777777777,31.27,2.6511347123843056,23.55,NA
46,2018-07-27,low,200,12,28.002222222222223,32.86,2.9666400302620257,24.32,NA
47,2018-07-27,low,0,12,26.19826388888889,30.46,2.6515134429731426,22.56,NA
48,2018-07-27,low,300,12,29.253055555555555,34.53,3.142274860286938,25.44,NA
1,2018-07-28,high,100,1,27.327430555555555,32.34,3.116234222488657,23.03,NA
2,2018-07-28,high,200,1,27.842708333333334,33.03,3.1666196529144095,23.55,NA
3,2018-07-28,high,0,1,26.325625,30.76,2.7680622892941895,22.48,NA
4,2018-07-28,high,300,1,28.45625,33.37,2.994186646040735,24.41,NA
5,2018-07-28,none,200,2,27.88222222222222,32.73,2.943294725029051,23.85,NA
6,2018-07-28,none,300,2,28.366944444444446,32.77,2.743507855562902,24.66,NA
7,2018-07-28,none,100,2,26.845347222222223,31.23,2.7542287672540646,23.08,NA
8,2018-07-28,none,0,2,26.17701388888889,30.84,2.842845043941314,22.31,NA
9,2018-07-28,low,0,3,25.95951388888889,30.41,2.768585847361672,22.13,NA
10,2018-07-28,low,100,3,27.024444444444445,31.49,2.7781741193545515,23.25,NA
11,2018-07-28,low,300,3,29.25513888888889,34.53,3.0688400091164754,25.18,NA
12,2018-07-28,low,200,3,28.28534722222222,33.5,3.1057690315274606,24.11,NA
13,2018-07-28,none,300,4,28.238194444444446,32.86,2.8449235005821727,24.45,NA
14,2018-07-28,none,0,4,25.272152777777777,29.64,2.668019658768025,21.7,NA
15,2018-07-28,none,200,4,27.439791666666668,31.87,2.771607160114868,23.72,NA
16,2018-07-28,none,100,4,26.132569444444446,30.33,2.608424690454589,22.65,NA
17,2018-07-28,low,0,5,25.738194444444446,29.9,2.5935165674626384,22.18,NA
18,2018-07-28,low,100,5,26.36895833333333,30.41,2.6157673381787068,22.86,NA
19,2018-07-28,low,300,5,28.340625,33.12,2.855796024808964,24.58,NA
20,2018-07-28,low,200,5,27.53798611111111,32.3,2.9104363885564872,23.64,NA
21,2018-07-28,high,100,6,27.12701388888889,31.96,3.0420668534837447,22.99,NA
22,2018-07-28,high,200,6,27.861180555555556,32.39,2.753345707054661,24.15,NA
23,2018-07-28,high,0,6,25.969236111111112,30.5,2.7748354905842154,22.18,NA
24,2018-07-28,high,300,6,29.051597222222224,34.06,2.9820532334257956,25.09,NA
25,2018-07-28,low,200,7,28.080416666666668,32.73,2.811919155250439,24.24,NA
26,2018-07-28,low,300,7,28.984930555555557,34.23,3.0539546748409516,24.92,NA
27,2018-07-28,low,100,7,27.599375,32.3,2.969850416225578,23.38,NA
28,2018-07-28,low,0,7,26.464375,31.19,2.87624967519441,22.43,NA
29,2018-07-28,high,100,8,26.347638888888888,30.63,2.6643373823276755,22.78,NA
30,2018-07-28,high,200,8,27.195625,31.36,2.5329296227444265,23.85,NA
31,2018-07-28,high,0,8,25.13888888888889,29.26,2.4753854290863524,21.79,NA
32,2018-07-28,high,300,8,28.32409722222222,32.56,2.5992514826776616,24.97,NA
33,2018-07-28,none,0,9,25.267500000000002,29.51,2.5851308281403087,21.83,NA
34,2018-07-28,none,100,9,26.318055555555556,29.98,2.4453210002154715,22.99,NA
35,2018-07-28,none,300,9,28.5525,33.12,2.738306990610289,24.97,NA
36,2018-07-28,none,200,9,27.457708333333333,31.66,2.5949660031862285,23.94,NA
37,2018-07-28,high,200,10,27.800069444444443,32.3,2.7570044290347395,24.11,NA
38,2018-07-28,high,300,10,28.65,33.2,2.7094579232315517,25.05,NA
39,2018-07-28,high,100,10,26.625416666666666,31.19,2.83173323459116,22.82,NA
40,2018-07-28,high,0,10,26.016527777777778,30.46,2.7437069303230484,22.18,NA
41,2018-07-28,none,0,11,25.172708333333333,29.17,2.4727517071563727,21.88,NA
42,2018-07-28,none,100,11,26.386736111111112,30.63,2.5870167579858183,22.95,NA
43,2018-07-28,none,300,11,28.850347222222222,33.5,2.7571416264899593,25.31,NA
44,2018-07-28,none,200,11,27.61777777777778,32.17,2.7774817402468774,23.98,NA
45,2018-07-28,low,100,12,26.787847222222222,30.97,2.5984848094932276,23.25,NA
46,2018-07-28,low,200,12,27.709583333333335,32.3,2.7651671695440907,24.11,NA
47,2018-07-28,low,0,12,25.929583333333333,30.33,2.7587224353900623,22.09,NA
48,2018-07-28,low,300,12,28.898125,33.89,2.8714784985234547,25.27,NA
1,2018-07-29,high,100,1,27.597638888888888,32.94,3.4817431905455987,22.86,NA
2,2018-07-29,high,200,1,28.185625,33.97,3.66719528863204,23.29,NA
